"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"1",0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2",0.921308954206054,1.13734093900764,1.02733990145965,1.13758210544962,1.17555555552555,0.901962258480963,1,0.805822259826036,0.973340896210777,0.999999999999999,1.22005501374378,0.882094180429948,1.02410529429163,0.927631578948202,1.14552919703873,1.02496351486287,0.999999999999995,0.949488491048848,1.1370425690813,0.901776862657728,1.13074204946831,1.04742853547184,1.02514492753378,1.34868363117205,1.04994718575516,0.769650435006259,0.975428039259216,0.884320557492396,0.878822037561805,0.975383051340567,1.02428209459438,0.848004948969046,1.2067497719655,0.999999999999998,1.18008123965481,0.92926089354828,0.950797872341688,0.844709897613472,1.27663640706902,0.975801832760813,1.02477411833253,1.04645760743322,0.840517799429606,1.19492502877462,1.02477411833253,0.821022179414245,0.929511278200361,0.795067567651007,0.930693069308738,0.975439097531217,1.19470490899021,0.911088911090392,1.20227338968075,0.853146853149253,1.04621377170395,1.09624931053483,0.926649837729215,0.826186392228405,1.31236055332239,0.92926089354828,1.17053880375671,0.977057489662543,0.760927961358871,1.3259423503125,1.07341609589019,0.848134718217011,0.976776315789709,0.902530189785197,0.955191673013544,0.834753788143081,1.11448417802931,0.788947677901118,1.15319521446702,0.937239944521504,1.04607519575482,0.955253896430518,1,0.78472007428292,1.26181818181722,1.07096551724136,0.999999999999998,0.910728067919079,0.957338086749856,1.26959247646741,1.07205331112026,0.781969622952178,0.954484088717807,0.900787861157934,0.867493796535833,0.928278688536803,1,0.789110877516873,1.09947865294867,0.937299035369784,1.04605263157889,0.955294705294912,0.929387755104949,0.871287128713559,1.35312157721678,0.977444589309,1.02270937253872,0.955106766143597,0.957962563928218,1.21386748841475,1.07323232323181,0.764954467270635,1,0.854893617152841,0.845906505093272,0.760393328617207,0.9545857052506,0.894522144522548,1.07052980132436,0.916742493175684,0.977956890761459,0.999999999999999,0.928248355274057,0.848134718217015,1.34786361674536,0.977466977466985,1,1.09162509845103,0.894380700206192,1.20971751411107,1.17610695801951,0.78894767790112,0.976786885246181,0.878673592887405,0.850716845882429,0.95366336633732,1.09416393442594,0.789191707516166,1,0.914205344585846,0.869847374120827,1.04454067429631,0.881290584488126,0.912403340550934,1.27995735607628,0.888832098135757,1.04555001312681,1.04623741388446,0.871849485270814,1.23661016947631,0.927021969676443,0.728317659915986,0.953725490197136,0.950955643710541,0.912521440823905,0.883334441300647,1.06920415224903,0.827696689258798,1.06930693069301,0.893139995343606,1,1.13539773083432,0.863022508086288,0.912442964607654,1.32988568317777,0.867155870450066,1,0.887076942992657,0.789110877516872,1.31250927436494,0.951188986245365,0.768664563763629,1.02335526315779,0.834302325722726,0.768489124167302,1.0237982236082,1,0.789272030744987,1.04681967213095,1.04438800193515,0.977956890761459,0.956035904011808,0.909677419359388,0.848262807604526,1.21657754010557,0.888980263159934,0.955085183273137,0.909402704978188,0.892912081411678,1.12470057770503,1.12717391303653,0.688473522197579,0.953745928339981,0.880902777809921,0.832563577905961,0.815141540793455,1.07032467532427,0.914093006745245,1.04679738562069,0.891465073644129,0.934295941273181,0.848575892335669,0.683267288685601,0.806163926514361,1.3068181818167,0.954421503701034
"3",0.725962108179968,0.570901743234342,0.907552148817001,0.570584223793309,0.486680712299662,0.64981761624949,0.999999999999999,0.353951498600529,0.907470240197594,0.999999999999996,0.373415320244227,0.575771858150631,0.913100739012132,0.737188046886767,0.560415240549281,0.911592316399623,0.999999999999984,0.819930873145813,0.535131381013413,0.649492021605057,0.57971450160558,0.829569424771369,0.911276994646342,0.182408392170576,0.825292048738377,0.254354661407429,0.911197182359587,0.57961943611601,0.570204656221521,0.911115258370365,0.912787786689422,0.448129075951468,0.386803371258621,0.999999999999991,0.447144821676482,0.74016071263952,0.822299280332601,0.442844810059082,0.227502380979829,0.911880712948712,0.911922884676458,0.831267992396925,0.436267622813375,0.430618374854009,0.911922884676458,0.37546134426298,0.740621175993804,0.311071236941305,0.74280189109257,0.911217330217797,0.399681760244895,0.666217832161408,0.391505416556468,0.456522459158989,0.831695075716901,0.668274150887798,0.735414955299018,0.383074011129129,0.169372344737398,0.740160712639519,0.458428008648311,0.914215428537669,0.222149133872707,0.195093746434419,0.744497073764308,0.448340297935138,0.913687336890743,0.650816922903216,0.830479361702493,0.427397139141541,0.602892637405361,0.277737778037014,0.513619491744211,0.755237935858514,0.831938348848714,0.830598032852689,0.99999999999999,0.27241810657957,0.238807475258604,0.748505474453357,0.999999999999993,0.665551137587204,0.834617985932817,0.276072889919395,0.746716337102812,0.269046974219795,0.829136475394287,0.647772032407469,0.51419651437567,0.73836621257338,0.999999999999995,0.277948522320008,0.663341278591767,0.755353241345559,0.831977998823737,0.830675905478978,0.74039391771253,0.520687450713259,0.121559596353206,0.914947704529157,0.915615676181517,0.83031755670706,0.835829505987738,0.379557056137474,0.744795361114194,0.226586216844275,0.999999999999995,0.493418497472282,0.444768919366736,0.22155177973878,0.829328830047103,0.597816332025386,0.749228071032485,0.67682574472677,0.915926375153151,0.999999999999997,0.73831087602684,0.448340297935149,0.123926090583486,0.914990250067126,1,0.675532396757742,0.597556373152213,0.383759798429709,0.451785247504322,0.277737778037022,0.913707134042856,0.56995241067291,0.452532317641777,0.82759148502625,0.671520628279066,0.278052954657742,0.999999999999994,0.672020561964074,0.518215301924063,0.834658054600067,0.574405963318891,0.668650622686677,0.206684510159736,0.587550771339419,0.832863113470498,0.831653611500285,0.521666971283912,0.329431024684386,0.736087137619068,0.153400113559062,0.827708033331009,0.822586855033504,0.668870845376609,0.577920222957388,0.751439968879558,0.385366138863413,0.751267336076121,0.595297682495895,0.999999999999993,0.537427150019756,0.50668877704889,0.66872449306584,0.145324411693916,0.513619491744205,0.999999999999997,0.584447121648029,0.277948522320006,0.203204785727613,0.823012940031329,0.230747796210967,0.914442316965418,0.426704333093877,0.230544418760657,0.913647362237931,0.999999999999986,0.278156767726262,0.830637091756128,0.834931639365592,0.915926375153153,0.832095461401261,0.663626262939712,0.448548901108503,0.323110615735911,0.58781539369278,0.830276450240663,0.663122768549909,0.594881943064029,0.588075030642256,0.584619875040865,0.0968349237469849,0.827746392541393,0.573739587094736,0.392757119904288,0.366996571250986,0.749569170039449,0.67180894628056,0.830675905478978,0.592267932946588,0.749569170039438,0.449059263158028,0.0936221597429453,0.325986914317586,0.172676963324348,0.829018106376125
